Evolutionary Prisoner's Dilemma Tournament Results
Generated on,2025-06-02 13:07:27
Termination Probability,10%
OpenAI Model Used,gpt-3.5-turbo
Gemini Model Used,gemini-1.5-flash-preview-0514 

SECTION 1: POPULATION HISTORY
Phase,Alternator,Bayesian,Gemini,GenerousTFT,Gradual,GrimTrigger,OpenAI,Prober,Random,SuspiciousTFT,TitForTat,WinStayLoseShift
Phase 1,2,2,2,2,2,2,2,2,2,2,2,2
Phase 2,2,2,2,2,2,3,2,2,1,2,2,2
Phase 3,1,2,2,2,2,3,2,1,1,2,2,4
Phase 4,1,3,2,2,2,4,2,1,0,0,2,5
Phase 5,0,3,2,2,2,5,2,0,0,0,2,6

SECTION 2: STRATEGY PERFORMANCE BY PHASE
Phase,Strategy,ScorePerMove,ScorePerMatch,TotalScore,TotalRounds,MatchesPlayed
Phase 1,GrimTrigger,2.786,22.587,1039,373,46
Phase 1,GenerousTFT,2.779,28.761,1323,476,46
Phase 1,Bayesian,2.766,29.761,1369,495,46
Phase 1,TitForTat,2.763,21.5,989,358,46
Phase 1,Gradual,2.726,30.935,1423,522,46
Phase 1,Gemini,2.698,24.283,1117,414,46
Phase 1,WinStayLoseShift,2.537,23.935,1101,434,46
Phase 1,OpenAI,2.501,25.065,1153,461,46
Phase 1,SuspiciousTFT,2.438,19.609,902,370,46
Phase 1,Alternator,2.304,24.043,1106,480,46
Phase 1,Prober,2.244,18.826,866,386,46
Phase 1,Random,2.084,18.978,873,419,46
Phase 2,WinStayLoseShift,2.775,29.022,1335,481,46
Phase 2,TitForTat,2.746,28.478,1310,477,46
Phase 2,GenerousTFT,2.743,28.022,1289,470,46
Phase 2,Bayesian,2.737,28.674,1319,482,46
Phase 2,Gemini,2.58,23.109,1063,412,46
Phase 2,GrimTrigger,2.51,21.754,1501,598,69
Phase 2,OpenAI,2.499,27.109,1247,499,46
Phase 2,Gradual,2.493,25.522,1174,471,46
Phase 2,SuspiciousTFT,2.327,24.935,1147,493,46
Phase 2,Random,2.153,22.087,508,236,23
Phase 2,Prober,2.142,26.261,1208,564,46
Phase 2,Alternator,2.077,21.087,970,467,46
Phase 3,Bayesian,2.882,27.13,1248,433,46
Phase 3,GrimTrigger,2.822,26.58,1834,650,69
Phase 3,WinStayLoseShift,2.796,25.707,2365,846,92
Phase 3,Gradual,2.782,26.609,1224,440,46
Phase 3,TitForTat,2.769,29.674,1365,493,46
Phase 3,GenerousTFT,2.735,26.283,1209,442,46
Phase 3,OpenAI,2.564,28.652,1318,514,46
Phase 3,Prober,2.357,21.522,495,210,23
Phase 3,Gemini,2.303,22.783,1048,455,46
Phase 3,Alternator,2.114,16.087,370,175,23
Phase 3,SuspiciousTFT,2.061,21.413,985,478,46
Phase 3,Random,1.947,15.913,366,188,23
Phase 4,GenerousTFT,2.947,28.761,1323,449,46
Phase 4,WinStayLoseShift,2.924,27.461,3158,1080,115
Phase 4,GrimTrigger,2.912,22.348,2056,706,92
Phase 4,OpenAI,2.884,21.13,972,337,46
Phase 4,TitForTat,2.875,23.435,1078,375,46
Phase 4,Bayesian,2.79,30.449,2101,753,69
Phase 4,Gradual,2.745,20.348,936,341,46
Phase 4,Gemini,2.611,23.043,1060,406,46
Phase 4,Prober,2.277,18.217,419,184,23
Phase 4,Alternator,2.101,18.174,418,199,23
Phase 5,Gradual,2.988,27.804,1279,428,46
Phase 5,TitForTat,2.967,25.283,1163,392,46
Phase 5,WinStayLoseShift,2.951,26.022,3591,1217,138
Phase 5,GrimTrigger,2.937,27.991,3219,1096,115
Phase 5,GenerousTFT,2.934,28.13,1294,441,46
Phase 5,Bayesian,2.929,31.797,2194,749,69
Phase 5,OpenAI,2.899,22.565,1038,358,46
Phase 5,Gemini,2.523,20.457,941,373,46

SECTION 3: COMPLETE MATCH AND ROUND DATA
Phase,Match,Round,Agent1,Agent2,Move1,Move2,Payoff1,Payoff2,Reasoning1,Reasoning2
Phase 4,276,2,Gemini_1,Gemini_2,C,C,3,3,"The opponent cooperated in the first round.  I will cooperate as well to establish potential for mutual cooperation.  There is a chance the game ends after this round, and (C, C) is the best mutual outcome.","The opponent cooperated in the first round. I will cooperate as well to establish a pattern of mutual cooperation, hoping to achieve the highest average score (3 points per round)."
Phase 4,276,3,Gemini_1,Gemini_2,C,C,3,3,The opponent has cooperated twice.  I will cooperate again hoping they continue to cooperate for mutual benefit.,The opponent has cooperated twice.  I will cooperate again to maintain the mutually beneficial outcome.
Phase 4,276,4,Gemini_1,Gemini_2,C,C,3,3,"They've cooperated every time so far.  I'll cooperate again hoping they continue to do the same, maximizing our shared points.",They have cooperated every time so far.  I will cooperate again hoping they continue to cooperate.
Phase 4,276,5,Gemini_1,Gemini_2,C,C,3,3,"The opponent has cooperated every round so far.  Continuing to cooperate is the best strategy for maximizing points if this trend continues.  There's a chance the game could end after this next round, but there's also a chance it continues, and maintaining cooperation is in our best interest for long term gain.","The opponent has cooperated every time so far.  Continuing to cooperate seems like the best strategy to maximize points in the long run, assuming the opponent continues to cooperate.  There is a small chance the game will end after this turn, so defecting would yield a higher immediate payoff, but it risks damaging future cooperation."
Phase 4,276,6,Gemini_1,Gemini_2,C,C,3,3,"The opponent has cooperated every time so far.  Continuing to cooperate is the best strategy to maximize points assuming the opponent continues this pattern.  There's a small chance the game ends after this turn anyway, so maximizing points this round is the most important consideration.","The opponent has cooperated every time so far.  Continuing to cooperate seems like the best strategy to maximize points, as mutual cooperation yields the highest average score per round. There's always the risk they will defect, but the consistent cooperation makes me think they are also aiming for mutual benefit."
Phase 4,276,7,Gemini_1,Gemini_2,C,C,3,3,"The opponent has cooperated every time so far.  Continuing to cooperate seems like the best strategy to maximize points over the long run, as mutual cooperation yields the highest average score (3 points each). There's always the risk of the opponent defecting, but consistently cooperating encourages them to do the same.",They have cooperated every time so far.  I will continue to cooperate in hopes of maintaining this mutually beneficial strategy.
Phase 4,276,8,Gemini_1,Gemini_2,C,C,3,3,"The opponent has cooperated every time so far.  Continuing to cooperate seems like the best strategy to maximize points, assuming the opponent continues this pattern.  There's always a chance the opponent will defect, but the consistent cooperation suggests a Tit-for-Tat or similar cooperative strategy. Defecting now would only gain a short-term advantage, but would likely lead to lower scores in the long run if the opponent retaliates. Since the game can end randomly, maintaining cooperation maximizes the expected value given the current information.","The opponent has cooperated every time so far.  There's a good chance they will continue to cooperate, so cooperating is the best strategy for maximizing points, especially since the game could end at any time. Defecting would only give a short-term advantage, but continuing to cooperate builds trust and leads to higher overall scores in the long run."
Phase 4,276,9,Gemini_1,Gemini_2,C,C,3,3,"We've established a pattern of mutual cooperation.  Since the game can end randomly, defecting now would give me a short-term advantage, but it risks losing out on future cooperation if the game continues.  Maintaining cooperation maximizes the expected value in the long run.",We've been cooperating successfully so far.  Let's keep it up and hope the opponent does the same.
Phase 4,276,10,Gemini_1,Gemini_2,D,D,1,1,"My opponent has cooperated every time so far.  There's a small chance the game will end after this next round, so it's worth defecting to try and get the extra points. Defecting now gives the highest expected payout.","My opponent has cooperated every single round so far.  There's a small chance the game will end after this round, so defecting now would give me the maximum possible points for this round. Even if it doesn't end this round, defecting this round might encourage my opponent to cooperate out of fear in the next round.  Tit-for-tat is a reasonable strategy, but given the random game length, it's better to exploit cooperative players."
Phase 4,276,11,Gemini_1,Gemini_2,C,D,0,5,"My opponent appears to have been cooperating consistently until the last round. The sudden defection could be a change in strategy, an error, or simply a result of the looming 10% chance of the game ending.  Given the history of cooperation, I will cooperate again in hopes of re-establishing mutual cooperation, but I will be more wary of defection in future rounds.","My opponent has defected after a long string of mutual cooperation.  While it's possible this was random, it's more likely a change in strategy. I will defect in response to discourage further defection and re-establish a pattern of mutual cooperation."
Phase 4,276,12,Gemini_1,Gemini_2,C,C,3,3,"My opponent appears to have been cooperating consistently until I defected.  After that, they defected.  Given they've retaliated, I will cooperate to try and re-establish mutual cooperation. This tit-for-tat strategy can be effective in encouraging long-term cooperation.","My opponent has mostly cooperated, but defected after a long string of mutual cooperation.  Then I defected and they cooperated. I will try cooperating again to see if we can re-establish mutual cooperation."
Phase 5,1,1,TitForTat_1,TitForTat_2,C,C,3,3,Copying opponent's last move.,Copying opponent's last move.
Phase 5,1,2,TitForTat_1,TitForTat_2,C,C,3,3,Copying opponent's last move.,Copying opponent's last move.
Phase 5,2,1,TitForTat_1,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,2,2,TitForTat_1,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,2,3,TitForTat_1,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,2,4,TitForTat_1,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,3,1,TitForTat_1,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,3,2,TitForTat_1,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,3,3,TitForTat_1,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,3,4,TitForTat_1,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,3,5,TitForTat_1,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,1,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,4,2,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,3,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,4,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,5,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,6,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,7,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,8,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,9,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,10,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,11,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,12,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,13,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,4,14,TitForTat_1,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,5,1,TitForTat_1,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,5,2,TitForTat_1,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,5,3,TitForTat_1,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,5,4,TitForTat_1,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,5,5,TitForTat_1,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,5,6,TitForTat_1,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,5,7,TitForTat_1,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,5,8,TitForTat_1,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,5,9,TitForTat_1,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,6,1,TitForTat_1,GrimTrigger_5,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,6,2,TitForTat_1,GrimTrigger_5,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,7,1,TitForTat_1,WinStayLoseShift_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,7,2,TitForTat_1,WinStayLoseShift_1,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,1,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,8,2,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,3,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,4,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,5,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,6,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,7,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,8,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,9,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,10,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,11,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,12,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,8,13,TitForTat_1,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,9,1,TitForTat_1,WinStayLoseShift_3,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,9,2,TitForTat_1,WinStayLoseShift_3,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,9,3,TitForTat_1,WinStayLoseShift_3,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,9,4,TitForTat_1,WinStayLoseShift_3,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,9,5,TitForTat_1,WinStayLoseShift_3,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,9,6,TitForTat_1,WinStayLoseShift_3,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,1,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,10,2,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,3,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,4,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,5,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,6,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,7,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,8,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,9,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,10,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,11,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,12,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,13,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,14,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,15,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,16,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,10,17,TitForTat_1,WinStayLoseShift_4,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,11,1,TitForTat_1,WinStayLoseShift_5,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,11,2,TitForTat_1,WinStayLoseShift_5,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,11,3,TitForTat_1,WinStayLoseShift_5,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,11,4,TitForTat_1,WinStayLoseShift_5,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,11,5,TitForTat_1,WinStayLoseShift_5,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,11,6,TitForTat_1,WinStayLoseShift_5,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,11,7,TitForTat_1,WinStayLoseShift_5,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,12,1,TitForTat_1,WinStayLoseShift_6,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,12,2,TitForTat_1,WinStayLoseShift_6,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,12,3,TitForTat_1,WinStayLoseShift_6,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,12,4,TitForTat_1,WinStayLoseShift_6,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,12,5,TitForTat_1,WinStayLoseShift_6,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,12,6,TitForTat_1,WinStayLoseShift_6,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,12,7,TitForTat_1,WinStayLoseShift_6,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,12,8,TitForTat_1,WinStayLoseShift_6,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,12,9,TitForTat_1,WinStayLoseShift_6,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,12,10,TitForTat_1,WinStayLoseShift_6,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,12,11,TitForTat_1,WinStayLoseShift_6,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,13,1,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,13,2,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,13,3,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,13,4,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,13,5,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,13,6,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,13,7,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,13,8,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,13,9,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,13,10,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,13,11,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,13,12,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,13,13,TitForTat_1,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,14,1,TitForTat_1,GenerousTFT_2,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,14,2,TitForTat_1,GenerousTFT_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,14,3,TitForTat_1,GenerousTFT_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,14,4,TitForTat_1,GenerousTFT_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,14,5,TitForTat_1,GenerousTFT_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,14,6,TitForTat_1,GenerousTFT_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,14,7,TitForTat_1,GenerousTFT_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,14,8,TitForTat_1,GenerousTFT_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,14,9,TitForTat_1,GenerousTFT_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,15,1,TitForTat_1,Gradual_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,15,2,TitForTat_1,Gradual_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,15,3,TitForTat_1,Gradual_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,15,4,TitForTat_1,Gradual_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,15,5,TitForTat_1,Gradual_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,15,6,TitForTat_1,Gradual_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,15,7,TitForTat_1,Gradual_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,15,8,TitForTat_1,Gradual_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,16,1,TitForTat_1,Gradual_2,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,16,2,TitForTat_1,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,16,3,TitForTat_1,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,16,4,TitForTat_1,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,16,5,TitForTat_1,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,16,6,TitForTat_1,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,16,7,TitForTat_1,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,16,8,TitForTat_1,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 5,17,1,TitForTat_1,Bayesian_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation to gather data.
Phase 5,17,2,TitForTat_1,Bayesian_1,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.10, grim_trigger:0.10, win_stay_lose_shift:0.10, random:0.10, generous_tft:0.10, suspicious_tft:0.10, gradual:0.10, prober:0.10, alternator:0.10, always_cooperate:0.10. Using TFT."
Phase 5,18,1,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,Starting with cooperation to gather data.
Phase 5,18,2,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.10, grim_trigger:0.10, win_stay_lose_shift:0.10, random:0.10, generous_tft:0.10, suspicious_tft:0.10, gradual:0.10, prober:0.10, alternator:0.10, always_cooperate:0.10. Using TFT."
Phase 5,18,3,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.13, grim_trigger:0.13, win_stay_lose_shift:0.13, random:0.07, generous_tft:0.13, suspicious_tft:0.13, gradual:0.13, prober:0.01, alternator:0.01, always_cooperate:0.13. Using TFT."
Phase 5,18,4,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.04, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.01, alternator:0.01, always_cooperate:0.14. Using TFT."
Phase 5,18,5,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.02, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 5,18,6,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.01, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 5,18,7,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.01, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
